species,substrate_id,substrate_name,substrate_bigg_id,substrate_kegg_id,substrate_chebi_id,substrate_metanetx_id,substrate_pubchem_cid,substrate_parent_inchikey_connectivity,structure_standardization_status,prior_role_class,substrate_role_class,substrate_role_group,substrate_role_registry_name,substrate_role_evidence,substrate_role_evidence_types,substrate_role_confidence,registry_structure_consistency,role_class_changed,n_reactions,n_entries
yeast,s_2897,"trans-2,cis-9-octadecadienoyl-CoA",lnlccoa,C02050,CHEBI:15530,MNXM638,,YECLLIMZHNYFCK,ok,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,,normalized_name:coa_linked,normalized_name,name_only,not_assessable,False,1,1
yeast,s_2898,cis-hexadec-7-enoyl-CoA,,,CHEBI:88008,MNXM149511,,MJWMOLDKMBISOB,ok,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,,normalized_name:coa_linked,normalized_name,name_only,not_assessable,False,1,1
yeast,s_2899,"trans-2,cis-7-hexadecadienoyl-CoA",,,CHEBI:88086,,,YQARRKBGBKPBCX,ok,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,,normalized_name:coa_linked,normalized_name,name_only,not_assessable,False,1,1
yeast,s_2900,cis-tetradec-5-enoyl-CoA,,,CHEBI:70712,MNXM103862,,MRVDZOHJMLTLHJ,ok,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,,normalized_name:coa_linked,normalized_name,name_only,not_assessable,False,1,1
yeast,s_2901,"trans-2,cis-5-tetradecadienoyl-CoA",,,,,,,missing_smiles,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,,normalized_name:coa_linked,normalized_name,name_only,not_assessable,False,2,2
yeast,s_2902,(R)-3-hydroxybutanoyl-CoA,,C03561,CHEBI:15452,MNXM1058,,QHHKKMYHDBRONY,ok,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,,normalized_name:coa_linked,normalized_name,name_only,not_assessable,False,1,1
yeast,s_2903,(R)-3-hydroxyhexanoyl-CoA,R_3hhcoa,,CHEBI:74474,,,VAAHKRMGOFIORX,ok,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,,normalized_name:coa_linked,normalized_name,name_only,not_assessable,False,1,1
yeast,s_2904,(R)-3-hydroxyoctanoyl-CoA,R_3hocoa,C05278,CHEBI:28573,MNXM31570,,ATVGTMKWKDUCMS,ok,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,,normalized_name:coa_linked,normalized_name,name_only,not_assessable,False,1,1
yeast,s_2905,(R)-3-hydroxyicosanoyl-CoA,,,CHEBI:76453,MNXM36530,,KNSVYMFEJLUJST,ok,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,,normalized_name:coa_linked,normalized_name,name_only,not_assessable,False,1,1
yeast,s_2906,(R)-3-hydroxydocosanoyl-CoA,,,CHEBI:76375,MNXM162568,,VNJQSRVXTRJVAZ,ok,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,,normalized_name:coa_linked,normalized_name,name_only,not_assessable,False,1,1
yeast,s_2907,(R)-3-hydroxytetracosanoyl-CoA,,,CHEBI:76463,MNXM36558,,QIBKBVRVOFIKLN,ok,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,,normalized_name:coa_linked,normalized_name,name_only,not_assessable,False,1,1
yeast,s_2908,(R)-3-hydroxy-cis-hexadec-9-enoyl-CoA,,,,,,,missing_smiles,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,,normalized_name:coa_linked,normalized_name,name_only,not_assessable,False,1,1
yeast,s_2909,(R)-3-hydroxy-cis-tetradec-7-enoyl-CoA,,,,,,,missing_smiles,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,,normalized_name:coa_linked,normalized_name,name_only,not_assessable,False,1,1
yeast,s_2910,(R)-3-hydroxy-cis-dodec-5-enoyl-CoA,,,,,,,missing_smiles,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,,normalized_name:coa_linked,normalized_name,name_only,not_assessable,False,1,1
yeast,s_2911,(R)-3-hydroxy-cis-octadec-9-enoyl-CoA,,,CHEBI:87781,MNXM149457,,LHAYYTCFPMUQNR,ok,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,,normalized_name:coa_linked,normalized_name,name_only,not_assessable,False,1,1
yeast,s_2912,(R)-3-hydroxy-cis-hexadec-7-enoyl-CoA,,,CHEBI:88087,,,,inchikey_unavailable,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,,normalized_name:coa_linked,normalized_name,name_only,not_assessable,False,1,1
yeast,s_2913,(R)-3-hydroxy-cis-tetradec-5-enoyl-CoA,,,CHEBI:88072,,,KJJPUIFALMAQPF,ok,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,,normalized_name:coa_linked,normalized_name,name_only,not_assessable,False,1,1
yeast,s_2914,acetoacetyl-CoA,aacoa,C00332,CHEBI:57286,MNXM133,92153,OJFDKHTZOUZBOS,ok,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,acetoacetyl-CoA,normalized_name;bigg_ids:aacoa;kegg_ids:c00332;chebi_ids:chebi:57286;metanetx_ids:mnxm133;pubchem_cids:92153,normalized_name;bigg_ids;kegg_ids;chebi_ids;metanetx_ids;pubchem_cids,multiple_evidence_types,not_assessable,False,1,1
yeast,s_2915,3-oxohexanoyl-CoA,3ohcoa,C05269,CHEBI:27648,MNXM717,3082152,NFOYYXQAVVYWKV,ok,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,,normalized_name:coa_linked,normalized_name,name_only,not_assessable,False,1,1
yeast,s_2916,3-oxooctanoyl-CoA,3oocoa,C05267,CHEBI:28264,MNXM706,11966162,WPIVBCGRGVNDDT,ok,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,,normalized_name:coa_linked,normalized_name,name_only,not_assessable,False,1,1
yeast,s_2917,3-oxoicosanoyl-CoA,CE2251,,CHEBI:52327,MNXM36762,,FYBVHNZJDVUVLJ,ok,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,,normalized_name:coa_linked,normalized_name,name_only,not_assessable,False,1,1
yeast,s_2918,3-oxodocosanoyl-CoA,CE2250,,CHEBI:52328,MNXM36756,,RKCOGGUHKPTOQJ,ok,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,,normalized_name:coa_linked,normalized_name,name_only,not_assessable,False,1,1
yeast,s_2919,3-oxotetracosanoyl-CoA,CE2253,,CHEBI:52329,MNXM36773,,JJSJTIWFKNSCHC,ok,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,,normalized_name:coa_linked,normalized_name,name_only,not_assessable,False,1,1
yeast,s_2920,3-oxo-cis-hexadec-9-enoyl-CoA,,,CHEBI:53152,,,QBYOCCWNZAOZTL,ok,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,,normalized_name:coa_linked,normalized_name,name_only,not_assessable,False,1,1
yeast,s_2921,3-oxo-cis-tetradec-7-enoyl-CoA,,,,,,,missing_smiles,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,,normalized_name:coa_linked,normalized_name,name_only,not_assessable,False,1,1
yeast,s_2922,3-oxo-cis-dodec-5-enoyl-CoA,,,,,,,missing_smiles,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,,normalized_name:coa_linked,normalized_name,name_only,not_assessable,False,1,1
yeast,s_2923,3-oxo-cis-octadec-9-enoyl-CoA,,,CHEBI:78146,,,XDUHQPOXLUAVEE,ok,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,,normalized_name:coa_linked,normalized_name,name_only,not_assessable,False,1,1
yeast,s_2924,3-oxo-cis-hexadec-7-enoyl-CoA,,,CHEBI:88090,MNXM150996,,BUCIFQOXNYHEOO,ok,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,,normalized_name:coa_linked,normalized_name,name_only,not_assessable,False,1,1
yeast,s_2925,3-oxo-cis-tetradec-5-enoyl-CoA,,,CHEBI:88080,MNXM147795,,KADPWMJVUVWQNK,ok,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,,normalized_name:coa_linked,normalized_name,name_only,not_assessable,False,1,1
yeast,s_2926,cis-dec-3-enoyl-CoA,,,,MNXM164218,,CQGVNMQHZQJNII,ok,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,,normalized_name:coa_linked,normalized_name,name_only,not_assessable,False,1,1
yeast,s_2927,cis-dodec-3-enoyl-CoA,,C02944,CHEBI:27989,MNXM3949,,XEMIVMKTVGRFTD,ok,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,,normalized_name:coa_linked,normalized_name,name_only,not_assessable,False,1,1
yeast,s_2928,"trans-3,cis-5-dodecadienoyl-CoA",,,CHEBI:139121,,,,missing_smiles,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,,normalized_name:coa_linked,normalized_name,name_only,not_assessable,False,1,1
yeast,s_2929,trans-dodec-3-enoyl-CoA,dd3coa,,,,,,missing_smiles,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,,normalized_name:coa_linked,normalized_name,name_only,not_assessable,False,1,1
yeast,s_2930,"trans-3,cis-5-tetradecadienoyl-CoA",,,CHEBI:72001,MNXM9966,,QADUDNMSWUFMGZ,ok,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,,normalized_name:coa_linked,normalized_name,name_only,not_assessable,False,1,1
yeast,s_2931,trans-tetradec-3-enoyl-CoA,,,CHEBI:88083,MNXM7189,,SSOCUKXLUZQJHU,ok,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,,normalized_name:coa_linked,normalized_name,name_only,not_assessable,False,1,1
yeast,s_2932,"trans-2,trans-4-dodecadienoyl-CoA",,C05280,CHEBI:28002,MNXM2008,,KEPSPLQXVPROMK,ok,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,,normalized_name:coa_linked,normalized_name,name_only,not_assessable,False,1,1
yeast,s_2933,"trans-2,trans-4-tetradecadienoyl-CoA",,,CHEBI:88084,MNXM147629,,ULOGSHZMDLRQRY,ok,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,,normalized_name:coa_linked,normalized_name,name_only,not_assessable,False,1,1
yeast,s_2934,glycerol 3-phosphate,glyc3p,C00093,CHEBI:57597,MNXM66,,AWUCVROLDVIAJX,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,4,6
yeast,s_2935,1-acyl-sn-glycerol 3-phosphate (16:0),1hdecg3p,C04036,CHEBI:15799,MNXM2455,,YNDYKPRNFWPPFU,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,2,3
yeast,s_2936,1-acyl-sn-glycerol 3-phosphate (16:1),,,CHEBI:75070,MNXM66496,,GLGQZYWTNAOWHT,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,2,3
yeast,s_2937,1-acyl-sn-glycerol 3-phosphate (18:0),1odecg3p,,CHEBI:74850,MNXM32950,49859619,LAYXSTYJRSVXIH,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,2,3
yeast,s_2938,1-acyl-sn-glycerol 3-phosphate (18:1),,,CHEBI:62837,MNXM32960,,WRGQSWVCFNIUNZ,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,2,3
yeast,s_2939,dihydroxyacetone phosphate,dhap,C00111,CHEBI:57642,MNXM77,,GNGACRATGGDKBX,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,4,6
yeast,s_2940,acylglycerone phosphate (16:0),,C01192,CHEBI:17868,MNXM1061,,MLWXSIMRTQAWHY,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_2941,acylglycerone phosphate (16:1),,,,,,,missing_smiles,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_2942,acylglycerone phosphate (18:0),,C03805,CHEBI:36476,MNXM33006,,GTPATKZCXDKGQS,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_2943,acylglycerone phosphate (18:1),,C03630,CHEBI:36475,MNXM32961,,YZKFNNQAEBNCEN,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_2944,1-acyl-sn-glycerol 3-phosphate (16:0),1hdecg3p,C04036,CHEBI:15799,MNXM2455,,YNDYKPRNFWPPFU,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,3
yeast,s_2945,1-acyl-sn-glycerol 3-phosphate (16:1),,,CHEBI:75070,MNXM66496,,GLGQZYWTNAOWHT,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,3
yeast,s_2946,1-acyl-sn-glycerol 3-phosphate (18:0),1odecg3p,,CHEBI:74850,MNXM32950,49859619,LAYXSTYJRSVXIH,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,3
yeast,s_2947,1-acyl-sn-glycerol 3-phosphate (18:1),,,CHEBI:62837,MNXM32960,,WRGQSWVCFNIUNZ,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,3
yeast,s_2948,acylglycerone phosphate (16:0),,C01192,CHEBI:17868,MNXM1061,,MLWXSIMRTQAWHY,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_2949,acylglycerone phosphate (16:1),,,,,,,missing_smiles,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_2950,acylglycerone phosphate (18:0),,C03805,CHEBI:36476,MNXM33006,,GTPATKZCXDKGQS,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_2951,acylglycerone phosphate (18:1),,C03630,CHEBI:36475,MNXM32961,,YZKFNNQAEBNCEN,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_2952,NADPH,nadph,C00005,CHEBI:57783,MNXM6,,ACFIXJIJDZMPPO,ok,redox_cofactor,redox_cofactor,currency_or_cofactor,NADPH,normalized_name;bigg_ids:nadph;kegg_ids:c00005;chebi_ids:chebi:57783;metanetx_ids:mnxm6;inchikey_connectivity:acfixjijdzmppo,normalized_name;bigg_ids;kegg_ids;chebi_ids;metanetx_ids;inchikey_connectivity,multiple_evidence_types,consistent,False,4,4
yeast,s_2954,"phosphatidate (1-16:0, 2-16:1)",,,CHEBI:73998,MNXM66470,,SCNLPRDASXIFJK,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,2,2
yeast,s_2955,"phosphatidate (1-16:0, 2-18:1)",,C13889,CHEBI:64844,MNXM66476,,OPVZUEPSMJNLOM,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,2,2
yeast,s_2956,"phosphatidate (1-16:1, 2-16:1)",pa161,,CHEBI:75071,MNXM66504,,YLDMPBGXNLGSQO,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,2,2
yeast,s_2957,"phosphatidate (1-16:1, 2-18:1)",,,,MNXM66509,,HDXXGJAGUJYVES,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,2,2
yeast,s_2958,"phosphatidate (1-18:0, 2-16:1)",,,CHEBI:75073,MNXM66631,,NLVQCMNLQFFKPE,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,2,2
yeast,s_2959,"phosphatidate (1-18:0, 2-18:1)",,,CHEBI:74847,MNXM66635,,HHMKVXGZZUOMHM,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,2,2
yeast,s_2960,"phosphatidate (1-18:1, 2-16:1)",,,CHEBI:75074,MNXM66663,,ABDVMXLJKAKVKI,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,2,2
yeast,s_2961,"phosphatidate (1-18:1, 2-18:1)",,,CHEBI:83775,MNXM51075,,MHUWZNTUIIFHAS,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,2,2
yeast,s_2967,"diglyceride (1-16:0, 2-16:1)",,,CHEBI:84394,MNXM49375,,ADLOEVQMJKYKSR,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,23,32
yeast,s_2968,"diglyceride (1-16:0, 2-18:1)",,,CHEBI:88454,MNXM49380,,IIEPDWHEGOSXLD,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,23,32
yeast,s_2969,"diglyceride (1-16:1, 2-16:1)",12dgr161,,CHEBI:84417,MNXM176611,,HSQHRRHRYJNSOC,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,23,32
yeast,s_2970,"diglyceride (1-16:1, 2-18:1)",,,CHEBI:88500,MNXM49417,,FWWLDEIJAPIBES,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,23,32
yeast,s_2971,"diglyceride (1-18:0, 2-16:1)",,,CHEBI:88527,MNXM49511,,WEYCUJKFHUWUDC,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,23,32
yeast,s_2972,"diglyceride (1-18:0, 2-18:1)",,,CHEBI:75468,MNXM49514,,SAEPUUXWQQNLGN,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,23,32
yeast,s_2973,"diglyceride (1-18:1, 2-16:1)",,,CHEBI:89229,MNXM49575,,PFIBPRNWUYNCLJ,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,23,32
yeast,s_2974,"diglyceride (1-18:1, 2-18:1)",12dgr181,,CHEBI:52333,MNXM9533,53478063,JQTCHIYVEDEVBR,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,23,32
yeast,s_2975,"phosphatidate (1-16:0, 2-16:1)",,,CHEBI:73998,MNXM66470,,SCNLPRDASXIFJK,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_2976,H2O,h2o,C00001,CHEBI:15377,MNXM2,,XLYOFNOQVPJJNP,ok,solvent,solvent,currency_or_cofactor,water,normalized_name;bigg_ids:h2o;kegg_ids:c00001;chebi_ids:chebi:15377;metanetx_ids:mnxm2;inchikey_connectivity:xlyofnoqvpjjnp,normalized_name;bigg_ids;kegg_ids;chebi_ids;metanetx_ids;inchikey_connectivity,multiple_evidence_types,consistent,False,28,28
yeast,s_2979,"phosphatidate (1-16:0, 2-18:1)",,C13889,CHEBI:64844,MNXM66476,,OPVZUEPSMJNLOM,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_2981,"phosphatidate (1-16:1, 2-16:1)",pa161,,CHEBI:75071,MNXM66504,,YLDMPBGXNLGSQO,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_2983,"phosphatidate (1-16:1, 2-18:1)",,,,MNXM66509,,HDXXGJAGUJYVES,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_2985,"phosphatidate (1-18:0, 2-16:1)",,,CHEBI:75073,MNXM66631,,NLVQCMNLQFFKPE,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_2987,"phosphatidate (1-18:0, 2-18:1)",,,CHEBI:74847,MNXM66635,,HHMKVXGZZUOMHM,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_2989,"phosphatidate (1-18:1, 2-16:1)",,,CHEBI:75074,MNXM66663,,ABDVMXLJKAKVKI,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_2991,"phosphatidate (1-18:1, 2-18:1)",,,CHEBI:83775,MNXM51075,,MHUWZNTUIIFHAS,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_2993,"phosphatidate (1-16:0, 2-16:1)",,,CHEBI:73998,MNXM66470,,SCNLPRDASXIFJK,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_2994,H2O,h2o,C00001,CHEBI:15377,MNXM2,,XLYOFNOQVPJJNP,ok,solvent,solvent,currency_or_cofactor,water,normalized_name;bigg_ids:h2o;kegg_ids:c00001;chebi_ids:chebi:15377;metanetx_ids:mnxm2;inchikey_connectivity:xlyofnoqvpjjnp,normalized_name;bigg_ids;kegg_ids;chebi_ids;metanetx_ids;inchikey_connectivity,multiple_evidence_types,consistent,False,36,36
yeast,s_2997,"phosphatidate (1-16:0, 2-18:1)",,C13889,CHEBI:64844,MNXM66476,,OPVZUEPSMJNLOM,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_2999,"phosphatidate (1-16:1, 2-16:1)",pa161,,CHEBI:75071,MNXM66504,,YLDMPBGXNLGSQO,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_3001,"phosphatidate (1-16:1, 2-18:1)",,,,MNXM66509,,HDXXGJAGUJYVES,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_3003,"phosphatidate (1-18:0, 2-16:1)",,,CHEBI:75073,MNXM66631,,NLVQCMNLQFFKPE,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_3005,"phosphatidate (1-18:0, 2-18:1)",,,CHEBI:74847,MNXM66635,,HHMKVXGZZUOMHM,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_3007,"phosphatidate (1-18:1, 2-16:1)",,,CHEBI:75074,MNXM66663,,ABDVMXLJKAKVKI,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_3009,"phosphatidate (1-18:1, 2-18:1)",,,CHEBI:83775,MNXM51075,,MHUWZNTUIIFHAS,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
yeast,s_3043,"diglyceride (1-16:0, 2-16:1)",,,CHEBI:84394,MNXM49375,,ADLOEVQMJKYKSR,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,5,5
yeast,s_3044,"triglyceride (1-16:0, 2-16:1, 3-16:0)",,,CHEBI:85427,MNXM84113,,FEKLSEFRUGWUOS,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,5
yeast,s_3045,"diglyceride (1-16:0, 2-18:1)",,,CHEBI:88454,MNXM49380,,IIEPDWHEGOSXLD,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,5,5
yeast,s_3046,"triglyceride (1-16:0, 2-18:1, 3-16:0)",,,CHEBI:89759,MNXM84120,,YHMDGPZOSGBQRH,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,4
yeast,s_3047,"diglyceride (1-16:1, 2-16:1)",12dgr161,,CHEBI:84417,MNXM176611,,HSQHRRHRYJNSOC,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,5,6
yeast,s_3048,"triglyceride (1-16:1, 2-16:1, 3-16:0)",tag1619Z1619Z160,,,,,,missing_smiles,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,4
yeast,s_3049,"diglyceride (1-16:1, 2-18:1)",,,CHEBI:88500,MNXM49417,,FWWLDEIJAPIBES,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,5,5
yeast,s_3050,"triglyceride (1-16:1, 2-18:1, 3-16:0)",,,,,,,missing_smiles,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,4
yeast,s_3051,"diglyceride (1-18:0, 2-16:1)",,,CHEBI:88527,MNXM49511,,WEYCUJKFHUWUDC,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,5,5
