scope,uniprot_id,status,source,target
public_kcat_train,Q91WR5,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q91WR5.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q91WR5.pdb
public_kcat_train,Q920N9,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q920N9.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q920N9.pdb
public_kcat_train,Q92458,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q92458.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q92458.pdb
public_kcat_train,Q92626,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q92626.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q92626.pdb
public_kcat_train,Q92947,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/Km/AlphaFold/Q92947.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q92947.pdb
public_kcat_train,Q93244,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q93244.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q93244.pdb
public_kcat_train,Q939D2,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q939D2.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q939D2.pdb
public_kcat_train,Q93F84,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q93F84.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q93F84.pdb
public_kcat_train,Q93F85,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q93F85.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q93F85.pdb
public_kcat_train,Q93F86,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q93F86.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q93F86.pdb
public_kcat_train,Q93IG4,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q93IG4.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q93IG4.pdb
public_kcat_train,Q93NG6,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q93NG6.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q93NG6.pdb
public_kcat_train,Q93TJ5,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q93TJ5.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q93TJ5.pdb
public_kcat_train,Q93TU6,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q93TU6.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q93TU6.pdb
public_kcat_train,Q93UJ2,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q93UJ2.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q93UJ2.pdb
public_kcat_train,Q93VR3,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q93VR3.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q93VR3.pdb
public_kcat_train,Q93WU2,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q93WU2.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q93WU2.pdb
public_kcat_train,Q93ZC9,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q93ZC9.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q93ZC9.pdb
public_kcat_train,Q93ZN9,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q93ZN9.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q93ZN9.pdb
public_kcat_train,Q94AP0,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q94AP0.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q94AP0.pdb
public_kcat_train,Q94FM7,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q94FM7.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q94FM7.pdb
public_kcat_train,Q94G59,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q94G59.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q94G59.pdb
public_kcat_train,Q94JQ3,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q94JQ3.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q94JQ3.pdb
public_kcat_train,Q95VY4,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q95VY4.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q95VY4.pdb
public_kcat_train,Q95XG9,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q95XG9.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q95XG9.pdb
public_kcat_train,Q96242,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q96242.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q96242.pdb
public_kcat_train,Q96286,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q96286.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q96286.pdb
public_kcat_train,Q96330,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q96330.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q96330.pdb
public_kcat_train,Q96533,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q96533.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q96533.pdb
public_kcat_train,Q969A8,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q969A8.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q969A8.pdb
public_kcat_train,Q969T7,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q969T7.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q969T7.pdb
public_kcat_train,Q96CD2,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q96CD2.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q96CD2.pdb
public_kcat_train,Q96EK6,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q96EK6.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q96EK6.pdb
public_kcat_train,Q96GA7,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q96GA7.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q96GA7.pdb
public_kcat_train,Q96GD0,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q96GD0.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q96GD0.pdb
public_kcat_train,Q96JD6,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q96JD6.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q96JD6.pdb
public_kcat_train,Q96KN2,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q96KN2.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q96KN2.pdb
public_kcat_train,Q96KP4,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q96KP4.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q96KP4.pdb
public_kcat_train,Q96T66,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q96T66.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q96T66.pdb
public_kcat_train,Q96V44,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q96V44.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q96V44.pdb
public_kcat_train,Q973W5,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q973W5.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q973W5.pdb
public_kcat_train,Q975C8,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q975C8.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q975C8.pdb
public_kcat_train,Q97WJ5,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q97WJ5.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q97WJ5.pdb
public_kcat_train,Q97ZL0,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q97ZL0.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q97ZL0.pdb
public_kcat_train,Q988B8,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q988B8.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q988B8.pdb
public_kcat_train,Q99040,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q99040.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q99040.pdb
public_kcat_train,Q99489,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q99489.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q99489.pdb
public_kcat_train,Q99714,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q99714.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q99714.pdb
public_kcat_train,Q99KB8,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q99KB8.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q99KB8.pdb
public_kcat_train,Q99KQ4,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q99KQ4.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q99KQ4.pdb
public_kcat_train,Q99MD6,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q99MD6.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q99MD6.pdb
public_kcat_train,Q9A196,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q9A196.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q9A196.pdb
public_kcat_train,Q9A1B7,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q9A1B7.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q9A1B7.pdb
public_kcat_train,Q9AGP8,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q9AGP8.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q9AGP8.pdb
public_kcat_train,Q9AGY4,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q9AGY4.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q9AGY4.pdb
public_kcat_train,Q9AI65,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q9AI65.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q9AI65.pdb
public_kcat_train,Q9AR07,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q9AR07.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q9AR07.pdb
public_kcat_train,Q9ATV8,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q9ATV8.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q9ATV8.pdb
public_kcat_train,Q9BH77,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/Km/AlphaFold/Q9BH77.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q9BH77.pdb
public_kcat_train,Q9BSD7,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q9BSD7.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q9BSD7.pdb
public_kcat_train,Q9BUT1,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q9BUT1.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q9BUT1.pdb
public_kcat_train,Q9BV79,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q9BV79.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q9BV79.pdb
public_kcat_train,Q9BY32,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q9BY32.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q9BY32.pdb
public_kcat_train,Q9BYF1,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q9BYF1.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q9BYF1.pdb
public_kcat_train,Q9C1S7,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q9C1S7.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q9C1S7.pdb
public_kcat_train,Q9C5C8,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q9C5C8.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q9C5C8.pdb
public_kcat_train,Q9CA40,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q9CA40.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q9CA40.pdb
public_kcat_train,Q9CAK8,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/Km/AlphaFold/Q9CAK8.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q9CAK8.pdb
public_kcat_train,Q9CFG7,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q9CFG7.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q9CFG7.pdb
public_kcat_train,Q9CFW8,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q9CFW8.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q9CFW8.pdb
public_kcat_train,Q9CI75,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q9CI75.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q9CI75.pdb
public_kcat_train,Q9CM00,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q9CM00.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q9CM00.pdb
public_kcat_train,Q9D5J6,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q9D5J6.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q9D5J6.pdb
public_kcat_train,Q9D9V3,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q9D9V3.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q9D9V3.pdb
public_kcat_train,Q9DB60,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q9DB60.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q9DB60.pdb
public_kcat_train,Q9DCT1,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q9DCT1.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q9DCT1.pdb
public_kcat_train,Q9DDJ5,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q9DDJ5.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q9DDJ5.pdb
public_kcat_train,Q9EPA7,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q9EPA7.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q9EPA7.pdb
public_kcat_train,Q9EY50,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q9EY50.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q9EY50.pdb
public_kcat_train,Q9F1Y5,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q9F1Y5.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q9F1Y5.pdb
public_kcat_train,Q9F1Y6,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q9F1Y6.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q9F1Y6.pdb
public_kcat_train,Q9FAW5,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q9FAW5.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q9FAW5.pdb
public_kcat_train,Q9FGY1,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q9FGY1.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q9FGY1.pdb
public_kcat_train,Q9FH76,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q9FH76.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q9FH76.pdb
public_kcat_train,Q9FLC8,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q9FLC8.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q9FLC8.pdb
public_kcat_train,Q9FLG1,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q9FLG1.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q9FLG1.pdb
public_kcat_train,Q9FLN8,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q9FLN8.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q9FLN8.pdb
public_kcat_train,Q9FLP9,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q9FLP9.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q9FLP9.pdb
public_kcat_train,Q9FM01,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q9FM01.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q9FM01.pdb
public_kcat_train,Q9FMD9,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q9FMD9.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q9FMD9.pdb
public_kcat_train,Q9FPK5,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q9FPK5.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q9FPK5.pdb
public_kcat_train,Q9FS87,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q9FS87.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q9FS87.pdb
public_kcat_train,Q9FS88,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q9FS88.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q9FS88.pdb
public_kcat_train,Q9FSC0,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q9FSC0.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q9FSC0.pdb
